"cam.id","image.label","area.mm2","elip.major.axis","elip.minor.axis","Angle","Circ.","Feret","FeretX","FeretY","FeretAngle","MinFeret","aspect.ratio","roundness","Solidity","XStart","YStart","group","side","wing","altitude","sex","genus","species","subsp","sp.subsp","envelopes.notes","unit.type","country","province","locality","right.forewing.broken","right.forewing.pred","pred.present","pred.score","unsure.pred","error.affects.length.small","error.affects.length.big","pred.more.1","pred.more.2","latitude","longitude","brood","mother.type","year","genus.sp","clade","mimicry.ring","wing.pattern","larva","sex.quant"
"CAM017171","CAM017171_d.JPG",426.713,33.48,16.228,25.278,0.552,35.558,2.5,30.253,26.312,17.511,2.063,0.485,0.964,1462,553,"ps.wild","right","forewing",440,"male","Heliconius","erato","lativitta","erato_lativitta","","wild","Ecuador","Napo","Y de Misahuallê_","n","n","n","0","n","n","n","n","n",-1.061383333,-77.66843333,"","",2014,"Heliconius_erato","era.clade","era.mel","rayed","solitary",1
"CAM017172","CAM017172_d.JPG",503.881,37.097,17.294,27.945,0.512,39.391,3.984,26.641,24.239,18.752,2.145,0.466,0.971,1733,328,"resub.cam.coll","right","forewing",1000,"male","Heliconius","erato","notabilis","erato_notabilis","","wild","Ecuador","Pastaza","Colonia Simon Bolivar","n","n","n","n","n","n","n","n","n",-1.367483333,-78.01601667,NA,NA,2014,"Heliconius_erato","era.clade","era.mel","black.pink","solitary",1
"CAM017173","CAM017173_d.JPG",460.006,35.637,16.435,22.397,0.567,37.851,2.969,28.339,20.857,17.946,2.168,0.461,0.957,1625,542,"ps.wild","right","forewing",1000,"male","Heliconius","erato","notabilis","erato_notabilis","","wild","Ecuador","Pastaza","Colonia Simon Bolivar","n","n","n","0","n","n","n","n","n",-1.367483333,-78.01601667,"","",2014,"Heliconius_erato","era.clade","era.mel","black.pink","solitary",1
"CAM017174","CAM017174_d.JPG",539.618,38.419,17.884,24.36,0.586,41.145,2.93,27.441,24.034,19.775,2.148,0.465,0.967,1647,356,"ps.wild","right","forewing",1000,"male","Heliconius","erato","notabilis","erato_notabilis","","wild","Ecuador","Pastaza","Colonia Simon Bolivar","n","n","n","0","n","n","n","n","n",-1.367483333,-78.01601667,"","",2014,"Heliconius_erato","era.clade","era.mel","black.pink","solitary",1
"CAM017175","CAM017175_d.JPG",478.202,35.369,17.215,21.568,0.577,37.353,3.984,27.91,23.415,18.905,2.055,0.487,0.957,1636,482,"ps.wild","right","forewing",1000,"male","Heliconius","erato","notabilis","erato_notabilis","","wild","Ecuador","Pastaza","Colonia Simon Bolivar","n","n","y","2","n","n","n","y","n",-1.367483333,-78.01601667,"","",2014,"Heliconius_erato","era.clade","era.mel","black.pink","solitary",1
"CAM017176","CAM017176_d.JPG",535.379,38.569,17.674,25.877,0.578,41.2,3.242,28.867,25.435,19.337,2.182,0.458,0.962,1636,384,"ps.wild","right","forewing",1000,"male","Heliconius","erato","notabilis","erato_notabilis","","wild","Ecuador","Pastaza","Colonia Simon Bolivar","n","n","y","1","n","n","n","n","n",-1.367483333,-78.01601667,"","",2014,"Heliconius_erato","era.clade","era.mel","black.pink","solitary",1
"CAM017177","CAM017177_d.JPG",508.725,36.876,17.565,22.538,0.591,38.573,4.121,29.101,24.086,19.075,2.099,0.476,0.966,1633,482,"ps.wild","right","forewing",1000,"male","Heliconius","erato","notabilis","erato_notabilis","","wild","Ecuador","Pastaza","Colonia Simon Bolivar","n","n","n","0","n","n","n","n","n",-1.367483333,-78.01601667,"","",2014,"Heliconius_erato","era.clade","era.mel","black.pink","solitary",1
"CAM017178","CAM017178_d.JPG",506.743,37.091,17.395,22.659,0.592,39.164,3.73,27.792,21.319,19.36,2.132,0.469,0.963,1694,473,"ps.wild","right","forewing",1000,"male","Heliconius","erato","notabilis","erato_notabilis","","wild","Ecuador","Pastaza","Colonia Simon Bolivar","n","n","n","0","n","n","n","n","n",-1.367483333,-78.01601667,"","",2014,"Heliconius_erato","era.clade","era.mel","black.pink","solitary",1
"CAM017179","CAM017179_d.JPG",384.134,32.687,14.963,157.385,0.289,35.204,15.293,11.523,151.103,16.512,2.184,0.458,0.919,1214,535,"resub.cam.coll","left","forewing",1000,"male","Heliconius","erato","notabilis","erato_notabilis","","wild","Ecuador","Pastaza","Colonia Simon Bolivar","n","n","n","n","n","n","n","n","n",-1.367483333,-78.01601667,NA,NA,2014,"Heliconius_erato","era.clade","era.mel","black.pink","solitary",1
"CAM017180","CAM017180_d.JPG",479.774,36.267,16.844,19.34,0.569,38.684,4.101,28.3,23.381,18.655,2.153,0.464,0.963,1706,551,"ps.wild","right","forewing",1000,"male","Heliconius","erato","notabilis","erato_notabilis","","wild","Ecuador","Pastaza","Colonia Simon Bolivar","n","n","y","1","n","n","n","n","n",-1.367483333,-78.01601667,"","",2014,"Heliconius_erato","era.clade","era.mel","black.pink","solitary",1
"CAM017181","CAM017181_d.JPG",525.28,36.816,18.166,24.973,0.585,39.481,2.168,29.609,24.803,19.837,2.027,0.493,0.968,1568,488,"ps.wild","right","forewing",1000,"male","Heliconius","erato","notabilis","erato_notabilis","","wild","Ecuador","Pastaza","Colonia Simon Bolivar","n","n","n","0","n","n","n","n","n",-1.367483333,-78.01601667,"","",2014,"Heliconius_erato","era.clade","era.mel","black.pink","solitary",1
"CAM017182","CAM017182_d.JPG",498.761,36.284,17.502,21.192,0.612,37.857,2.676,26.816,20.632,19.173,2.073,0.482,0.971,1516,476,"ps.wild","right","forewing",1000,"male","Heliconius","erato","notabilis","erato_notabilis","","wild","Ecuador","Pastaza","Colonia Simon Bolivar","n","n","n","0","n","n","n","n","n",-1.367483333,-78.01601667,"","",2014,"Heliconius_erato","era.clade","era.mel","black.pink","solitary",1
"CAM017183","CAM017183_d.JPG",366.742,31.582,14.785,23.975,0.604,33.122,4.16,28.71,22.83,16.08,2.136,0.468,0.966,1449,622,"ps.wild","right","forewing",1000,"male","Heliconius","erato","notabilis","erato_notabilis","","wild","Ecuador","Pastaza","Colonia Simon Bolivar","n","n","n","0","n","n","n","n","n",-1.367483333,-78.01601667,"","",2014,"Heliconius_erato","era.clade","era.mel","black.pink","solitary",1
"CAM017184","CAM017184_d.JPG",554.964,38.032,18.579,154.381,0.554,39.666,12.441,8.984,152.11,19.836,2.047,0.489,0.971,880,339,"resub.cam.coll","left","forewing",1000,"male","Heliconius","melpomene","plesseni x malleti","melpomene_plesseni x malleti","","wild","Ecuador","Pastaza","Colonia Simon Bolivar","n","n","n","n","n","n","n","n","n",-1.367483333,-78.01601667,NA,NA,2014,"Heliconius_melpomene","mel.clade","era.mel","hybrid","solitary",1
"CAM017185","CAM017185_d.JPG",559.67,38.658,18.433,153.719,0.495,40.565,10.762,9.473,153.028,20.423,2.097,0.477,0.966,799,304,"resub.cam.coll","left","forewing",1000,"male","Heliconius","melpomene","plesseni","melpomene_plesseni","","wild","Ecuador","Pastaza","Colonia Simon Bolivar","n","n","n","n","n","n","n","n","n",-1.367483333,-78.01601667,NA,NA,2014,"Heliconius_melpomene","mel.clade","era.mel","black.pink","solitary",1
"CAM017186","CAM017186_d.JPG",561.956,37.909,18.874,22.049,0.615,40.899,4.121,29.921,27.348,21.111,2.009,0.498,0.963,1700,432,"ps.wild","right","forewing",1000,"female","Heliconius","melpomene","plesseni","melpomene_plesseni","","wild","Ecuador","Pastaza","Colonia Simon Bolivar","n","n","n","0","n","n","n","n","n",-1.367483333,-78.01601667,"","",2014,"Heliconius_melpomene","mel.clade","era.mel","black.pink","solitary",0
"CAM017187","CAM017187_d.JPG",535.657,36.834,18.516,151.444,0.643,39.412,12.48,10.371,151.657,20.275,1.989,0.503,0.96,990,333,"resub.cam.coll","left","forewing",1000,"female","Heliconius","melpomene","plesseni","melpomene_plesseni","","wild","Ecuador","Pastaza","Colonia Simon Bolivar","n","n","n","n","n","n","n","n","n",-1.367483333,-78.01601667,NA,NA,2014,"Heliconius_melpomene","mel.clade","era.mel","black.pink","solitary",0
"CAM017188","CAM017188_d.JPG",481.874,36.037,17.025,27.282,0.557,38.113,3.965,30.136,27.432,18.715,2.117,0.472,0.969,1631,471,"ps.wild","right","forewing",995,"male","Heliconius","erato","notabilis","erato_notabilis","","wild","Ecuador","Pastaza","Km19 Colonia Llandia 2","n","n","y","4","n","n","n","y","n",-1.346666667,-77.96011667,"","",2014,"Heliconius_erato","era.clade","era.mel","black.pink","solitary",1
"CAM017189","CAM017189_d.JPG",500.094,36.625,17.385,23.418,0.646,39.031,2.812,29.062,24.603,19.188,2.107,0.475,0.972,1692,476,"ps.wild","right","forewing",995,"male","Heliconius","erato","notabilis","erato_notabilis","","wild","Ecuador","Pastaza","Km19 Colonia Llandia 2","n","n","n","0","n","n","n","n","n",-1.346666667,-77.96011667,"","",2014,"Heliconius_erato","era.clade","era.mel","black.pink","solitary",1
"CAM017190","CAM017190_d.JPG",439.441,34.774,16.09,24.359,0.582,36.244,4.512,29.531,27.504,17.766,2.161,0.463,0.962,1526,514,"ps.wild","right","forewing",995,"male","Heliconius","erato","notabilis","erato_notabilis","","wild","Ecuador","Pastaza","Km19 Colonia Llandia 2","n","n","y","1","n","n","n","n","n",-1.346666667,-77.96011667,"","",2014,"Heliconius_erato","era.clade","era.mel","black.pink","solitary",1
"CAM017191","CAM017191_d.JPG",505.309,37.763,17.037,23.439,0.601,40.165,4.609,28.574,23.773,18.993,2.217,0.451,0.966,1768,460,"ps.wild","right","forewing",995,"male","Heliconius","erato","hybrid","erato_hybrid","","wild","Ecuador","Pastaza","Km19 Colonia Llandia 2","n","n","n","0","n","n","n","n","n",-1.346666667,-77.96011667,"","",2014,"Heliconius_erato","era.clade",NA,NA,"solitary",1
"CAM017192","CAM017192_d.JPG",503.454,36.965,17.341,22.63,0.617,38.726,2.422,27.539,19.934,18.839,2.132,0.469,0.971,1677,513,"ps.wild","right","forewing",995,"male","Heliconius","erato","hybrid","erato_hybrid","","wild","Ecuador","Pastaza","Km19 Colonia Llandia 2","n","n","n","0","n","n","n","n","n",-1.346666667,-77.96011667,"","",2014,"Heliconius_erato","era.clade",NA,NA,"solitary",1
"CAM017193","CAM017193_d.JPG",473.363,35.872,16.801,24.514,0.626,37.708,2.91,28.203,22.634,18.308,2.135,0.468,0.973,1614,505,"ps.wild","right","forewing",995,"male","Heliconius","erato","notabilis","erato_notabilis","","wild","Ecuador","Pastaza","Km19 Colonia Llandia 2","n","n","n","0","n","n","n","n","n",-1.346666667,-77.96011667,"","",2014,"Heliconius_erato","era.clade","era.mel","black.pink","solitary",1
"CAM017194","CAM017194_d.JPG",472.076,35.466,16.948,21.998,0.639,37.171,4.414,27.304,21.645,18.615,2.093,0.478,0.971,1699,502,"ps.wild","right","forewing",995,"male","Heliconius","erato","notabilis","erato_notabilis","","wild","Ecuador","Pastaza","Km19 Colonia Llandia 2","n","n","n","0","n","n","n","n","n",-1.346666667,-77.96011667,"","",2014,"Heliconius_erato","era.clade","era.mel","black.pink","solitary",1
"CAM017195","CAM017195_d.JPG",493.703,35.627,17.644,22.703,0.623,38.574,3.477,29.921,27.24,19.651,2.019,0.495,0.958,1676,456,"ps.wild","right","forewing",995,"male","Heliconius","erato","notabilis","erato_notabilis","","wild","Ecuador","Pastaza","Km19 Colonia Llandia 2","n","n","n","0","n","n","n","n","n",-1.346666667,-77.96011667,"","",2014,"Heliconius_erato","era.clade","era.mel","black.pink","solitary",1
"CAM017196","CAM017196_d.JPG",429.973,33.195,16.492,18.639,0.584,35.625,4.141,29.082,22.431,18.736,2.013,0.497,0.947,1465,590,"ps.wild","right","forewing",995,"female","Heliconius","erato","notabilis","erato_notabilis","","wild","Ecuador","Pastaza","Km19 Colonia Llandia 2","n","n","n","0","n","n","n","n","n",-1.346666667,-77.96011667,"","",2014,"Heliconius_erato","era.clade","era.mel","black.pink","solitary",0
"CAM017197","CAM017197_d.JPG",456.897,35.854,16.225,19.941,0.622,37.929,2.734,29.023,21.002,17.792,2.21,0.453,0.97,1575,586,"ps.wild","right","forewing",995,"male","Heliconius","erato","notabilis","erato_notabilis","","wild","Ecuador","Pastaza","Km19 Colonia Llandia 2","n","n","y","1","n","n","n","n","n",-1.346666667,-77.96011667,"","",2014,"Heliconius_erato","era.clade","era.mel","black.pink","solitary",1
"CAM017198","CAM017198_d.JPG",464.668,35.605,16.617,20.59,0.631,37.348,3.144,28.496,20.766,18.12,2.143,0.467,0.974,1590,562,"ps.wild","right","forewing",995,"male","Heliconius","erato","notabilis","erato_notabilis","","wild","Ecuador","Pastaza","Km19 Colonia Llandia 2","n","n","n","0","n","n","n","n","n",-1.346666667,-77.96011667,"","",2014,"Heliconius_erato","era.clade","era.mel","black.pink","solitary",1
"CAM017199","CAM017199_d.JPG",482.222,36.847,16.663,19.49,0.575,39.643,1.934,30.175,22.446,18.47,2.211,0.452,0.954,1659,576,"ps.wild","right","forewing",995,"female","Heliconius","erato","notabilis","erato_notabilis","","wild","Ecuador","Pastaza","Km19 Colonia Llandia 2","n","n","y","2","n","n","n","n","n",-1.346666667,-77.96011667,"","",2014,"Heliconius_erato","era.clade","era.mel","black.pink","solitary",0
"CAM017200","CAM017200_d.JPG",429.129,33.906,16.115,24.279,0.623,35.098,3.047,29.433,23.341,17.469,2.104,0.475,0.972,1433,580,"ps.wild","right","forewing",995,"male","Heliconius","erato","notabilis","erato_notabilis","","wild","Ecuador","Pastaza","Km19 Colonia Llandia 2","n","n","n","0","n","n","n","n","n",-1.346666667,-77.96011667,"","",2014,"Heliconius_erato","era.clade","era.mel","black.pink","solitary",1
"CAM017201","CAM017201_d.JPG",457.343,35.51,16.399,19.438,0.618,37.755,3.34,27.968,21.708,17.932,2.165,0.462,0.978,1601,542,"ps.wild","right","forewing",995,"male","Heliconius","erato","hybrid","erato_hybrid","","wild","Ecuador","Pastaza","Km19 Colonia Llandia 2","n","n","n","0","n","n","n","n","n",-1.346666667,-77.96011667,"","",2014,"Heliconius_erato","era.clade",NA,NA,"solitary",1
"CAM017202","CAM017202_d.JPG",459.899,35.418,16.533,24.504,0.612,37.544,5.156,29.023,25.845,18.092,2.142,0.467,0.972,1714,468,"ps.wild","right","forewing",995,"male","Heliconius","erato","notabilis","erato_notabilis","","wild","Ecuador","Pastaza","Km19 Colonia Llandia 2","n","n","n","0","n","n","n","n","n",-1.346666667,-77.96011667,"","",2014,"Heliconius_erato","era.clade","era.mel","black.pink","solitary",1
"CAM017203","CAM017203_d.JPG",463.876,35.454,16.659,24.145,0.596,37.971,4.844,29.003,25.893,18.261,2.128,0.47,0.96,1700,468,"ps.wild","right","forewing",995,"male","Heliconius","erato","notabilis","erato_notabilis","","wild","Ecuador","Pastaza","Km19 Colonia Llandia 2","n","n","n","0","n","n","n","n","n",-1.346666667,-77.96011667,"","",2014,"Heliconius_erato","era.clade","era.mel","black.pink","solitary",1
"CAM017204","CAM017204_d.JPG",451.01,34.341,16.722,17.171,0.624,36.239,2.871,26.992,17.663,18.543,2.054,0.487,0.96,1457,616,"ps.wild","right","forewing",995,"female","Heliconius","erato","notabilis","erato_notabilis","","wild","Ecuador","Pastaza","Km19 Colonia Llandia 2","n","n","y","3","n","n","n","y","n",-1.346666667,-77.96011667,"","",2014,"Heliconius_erato","era.clade","era.mel","black.pink","solitary",0
"CAM017206","CAM017206_d.JPG",503.641,36.418,17.608,23.296,0.658,38.136,4.199,27.597,21.796,19.143,2.068,0.484,0.98,1732,457,"ps.wild","right","forewing",995,"male","Heliconius","erato","hybrid","erato_hybrid","","wild","Ecuador","Pastaza","Km19 Colonia Llandia 2","n","n","n","0","n","n","n","n","n",-1.346666667,-77.96011667,"","",2014,"Heliconius_erato","era.clade",NA,NA,"solitary",1
"CAM017207","CAM017207_d.JPG",425.837,33.987,15.953,20.556,0.563,36.303,3.516,27.343,19.878,17.58,2.13,0.469,0.964,1446,585,"ps.wild","right","forewing",995,"male","Heliconius","erato","notabilis","erato_notabilis","","wild","Ecuador","Pastaza","Km19 Colonia Llandia 2","n","n","n","0","n","n","n","n","n",-1.346666667,-77.96011667,"","",2014,"Heliconius_erato","era.clade","era.mel","black.pink","solitary",1
"CAM017208","CAM017208_d.JPG",591.135,39.294,19.155,23.268,0.606,42.361,4.062,27.773,24.604,21.504,2.051,0.487,0.954,1893,346,"ps.wild","right","forewing",995,"female","Heliconius","melpomene","hybrid","melpomene_hybrid","","wild","Ecuador","Pastaza","Km19 Colonia Llandia 2","n","n","n","0","n","n","n","n","n",-1.346666667,-77.96011667,"","",2014,"Heliconius_melpomene","mel.clade","era.mel","hybrid","solitary",0
"CAM017209","CAM017209_d.JPG",548.348,37.3,18.718,22.612,0.597,39.314,4.121,30.351,26.654,20.727,1.993,0.502,0.966,1575,494,"ps.wild","right","forewing",995,"male","Heliconius","melpomene","hybrid","melpomene_hybrid","","wild","Ecuador","Pastaza","Km19 Colonia Llandia 2","n","n","n","0","n","n","n","n","n",-1.346666667,-77.96011667,"","",2014,"Heliconius_melpomene","mel.clade","era.mel","hybrid","solitary",1
"CAM017210","CAM017210_d.JPG",534.964,37.948,17.949,154.538,0.511,39.653,10.508,10.371,155,19.685,2.114,0.473,0.968,854,348,"resub.cam.coll","left","forewing",995,"male","Heliconius","timareta","ssp. nov.","timareta_ssp. nov.","","wild","Ecuador","Pastaza","Km19 Colonia Llandia 2","n","n","n","n","n","n","n","n","n",-1.346666667,-77.96011667,NA,NA,2014,"Heliconius_timareta","mel.clade","era.mel","rayed","solitary",1
"CAM017211","CAM017211_d.JPG",478.383,35.935,16.95,153.611,0.534,37.553,10.762,13.105,152.729,18.596,2.12,0.472,0.972,874,498,"resub.cam.coll","left","forewing",1041,"male","Heliconius","erato","notabilis","erato_notabilis","","wild","Ecuador","Pastaza","Km19 Colonia Llandia Km1.2","n","n","n","n","n","n","n","n","n",-1.362283333,-77.95943333,NA,NA,2014,"Heliconius_erato","era.clade","era.mel","black.pink","solitary",1
"CAM017212","CAM017212_d.JPG",441.083,35.06,16.019,21.663,0.563,37.885,3.086,28.007,20.49,17.826,2.189,0.457,0.963,1631,562,"ps.wild","right","forewing",1041,"male","Heliconius","erato","notabilis","erato_notabilis","","wild","Ecuador","Pastaza","Km19 Colonia Llandia Km1.2","n","n","n","0","n","n","n","n","n",-1.362283333,-77.95943333,"","",2014,"Heliconius_erato","era.clade","era.mel","black.pink","solitary",1
"CAM017213","CAM017213_d.JPG",429.708,34.636,15.796,21.841,0.57,36.939,4.258,26.582,21.56,17.63,2.193,0.456,0.962,1677,484,"ps.wild","right","forewing",1041,"male","Heliconius","erato","notabilis","erato_notabilis","","wild","Ecuador","Pastaza","Km19 Colonia Llandia Km1.2","n","n","n","0","n","n","n","n","n",-1.362283333,-77.95943333,"","",2014,"Heliconius_erato","era.clade","era.mel","black.pink","solitary",1
"CAM017214","CAM017214_d.JPG",447.412,33.565,16.972,21.261,0.617,35.628,4.121,29.14,26.818,18.78,1.978,0.506,0.956,1493,509,"ps.wild","right","forewing",1041,"male","Heliconius","erato","notabilis","erato_notabilis","","wild","Ecuador","Pastaza","Km19 Colonia Llandia Km1.2","n","n","n","0","n","n","n","n","n",-1.362283333,-77.95943333,"","",2014,"Heliconius_erato","era.clade","era.mel","black.pink","solitary",1
"CAM017215","CAM017215_d.JPG",509.219,36.925,17.559,26.255,0.617,38.613,4.355,28.144,25.528,19.175,2.103,0.476,0.968,1678,407,"ps.wild","right","forewing",1041,"male","Heliconius","erato","hybrid","erato_hybrid","","wild","Ecuador","Pastaza","Km19 Colonia Llandia Km1.2","n","n","y","2","n","n","n","y","n",-1.362283333,-77.95943333,"","",2014,"Heliconius_erato","era.clade",NA,NA,"solitary",1
"CAM017216","CAM017216_d.JPG",505.16,36.656,17.547,20.619,0.632,38.818,2.793,28.378,21.518,19.344,2.089,0.479,0.969,1677,522,"ps.wild","right","forewing",953,"male","Heliconius","erato","notabilis","erato_notabilis","","wild","Ecuador","Pastaza","Km25 Llandia","n","n","n","0","n","n","n","n","n",-1.333316667,-77.93405,"","",2014,"Heliconius_erato","era.clade","era.mel","black.pink","solitary",1
"CAM017217","CAM017217_d.JPG",561.381,38.588,18.523,23.462,0.595,40.193,3.398,26.777,21.553,20.172,2.083,0.48,0.967,1858,389,"ps.wild","right","forewing",953,"male","Heliconius","erato","notabilis","erato_notabilis","","wild","Ecuador","Pastaza","Km25 Llandia","n","n","n","0","n","n","n","n","n",-1.333316667,-77.93405,"","",2014,"Heliconius_erato","era.clade","era.mel","black.pink","solitary",1
"CAM017219","CAM017219_d.JPG",520.376,37.951,17.459,28.317,0.595,40.009,2.734,28.281,25.689,18.956,2.174,0.46,0.971,1695,370,"ps.wild","right","forewing",953,"male","Heliconius","erato","notabilis","erato_notabilis","","wild","Ecuador","Pastaza","Km25 Llandia","n","n","n","0","n","n","n","n","n",-1.333316667,-77.93405,"","",2014,"Heliconius_erato","era.clade","era.mel","black.pink","solitary",1
"CAM017220","CAM017220_d.JPG",511.742,36.478,17.862,21.045,0.599,39.546,2.227,29.042,25.072,19.688,2.042,0.49,0.96,1604,489,"ps.wild","right","forewing",953,"female","Heliconius","erato","hybrid","erato_hybrid","","wild","Ecuador","Pastaza","Km25 Llandia","n","n","n","0","n","n","n","n","n",-1.333316667,-77.93405,"","",2014,"Heliconius_erato","era.clade",NA,NA,"solitary",0
